County/City,Ward,Pct,"Justin Edward Fairfax","Jill Holtzman Vogel","All Others","Total Votes Cast"
"New Kent County",-,"501 - Eltham",217,374,0,591
"New Kent County",-,"502 - Chickahominy River",198,618,0,816
"New Kent County",-,"Ab - Central Absentee Precinct",128,245,0,373
"New Kent County",-,Provisional,3,8,0,11
"Newport News City",-,"101 - Denbigh (CD 3)","1,193",318,2,"1,513"
"Newport News City",-,"102 - Epes (CD 3)","1,097",256,0,"1,353"
"Newport News City",-,"103 - Jenkins (CD 3)",914,527,3,"1,444"
"Newport News City",-,"104 - Mcintosh (CD 3)",829,224,1,"1,054"
"Newport News City",-,"105 - Oyster Point (CD 3)",220,149,1,370
"Newport News City",-,"106 - Reservoir (CD 3)","1,251",510,3,"1,764"
"Newport News City",-,"107 - Richneck (CD 3)","1,108",580,1,"1,689"
"Newport News City",-,"108 - Lee Hall (CD 3)",944,274,0,"1,218"
"Newport News City",-,"109 - Windsor (CD 3)",546,294,0,840
"Newport News City",-,"110 - Greenwood (CD 3)","1,028",295,3,"1,326"
"Newport News City",-,"201 - Bland (CD 3)",187,66,0,253
"Newport News City",-,"202 - Boulevard (CD 3)",521,619,2,"1,142"
"Newport News City",-,"203 - Charles (CD 3)",980,956,1,"1,937"
"Newport News City",-,"204 - Wellesley (CD 3)",527,376,0,903
"Newport News City",-,"205 - Deep Creek (CD 3)",585,950,0,"1,535"
"Newport News City",-,"208 - Hidenwood (CD 3)",392,581,0,973
"Newport News City",-,"209 - Hilton (CD 3)",682,580,0,"1,262"
"Newport News City",-,"210 - Nelson (CD 3)","1,020",987,0,"2,007"
"Newport News City",-,"211 - Palmer (CD 3)",808,469,0,"1,277"
"Newport News City",-,"212 - Riverside (CD 3)",359,518,2,879
"Newport News City",-,"213 - Sanford (CD 3)",232,375,1,608
"Newport News City",-,"215 - Warwick (CD 3)",391,328,1,720
"Newport News City",-,"216 - Yates (CD 3)",439,508,1,948
"Newport News City",-,"217 - Riverview (CD 3)",628,709,1,"1,338"
"Newport News City",-,"218 - Kiln Creek (CD 3)","1,248",892,2,"2,142"
"Newport News City",-,"219 - Deer Park (CD 3)","1,034",431,3,"1,468"
"Newport News City",-,"302 - Briarfield (CD 3)",651,169,0,820
"Newport News City",-,"303 - Carver (CD 3)",451,144,0,595
"Newport News City",-,"304 - Chestnut (CD 3)",430,8,0,438
"Newport News City",-,"305 - Downtown (CD 3)",246,48,0,294
"Newport News City",-,"306 - Dunbar (CD 3)",112,6,0,118
"Newport News City",-,"307 - Huntington (CD 3)",336,6,2,344
"Newport News City",-,"308 - Jefferson (CD 3)",344,5,1,350
"Newport News City",-,"309 - Magruder (CD 3)",421,11,0,432
"Newport News City",-,"310 - Marshall (CD 3)",543,24,1,568
"Newport News City",-,"311 - Newmarket (CD 3)",944,258,0,"1,202"
"Newport News City",-,"312 - Newsome Park (CD 3)",132,4,0,136
"Newport News City",-,"313 - Reed (CD 3)",787,25,0,812
"Newport News City",-,"314 - River (CD 3)",398,261,2,661
"Newport News City",-,"315 - Sedgefield (CD 3)",501,419,0,920
"Newport News City",-,"316 - South Morrison (CD 3)",709,340,2,"1,051"
"Newport News City",-,"317 - Washington (CD 3)",236,7,1,244
"Newport News City",-,"318 - Wilson (CD 3)",507,67,1,575
"Newport News City",-,"319 - Saunders (CD 3)",818,681,1,"1,500"
"Newport News City",-,"320 - Watkins (CD 3)",963,"1,002",2,"1,967"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 3)",983,657,1,"1,641"
"Newport News City",-,"Provisional (CD 3)",10,9,0,19
"Norfolk City",-,"101 - Granby (CD 2)",5,5,0,10
"Norfolk City",-,"101 - Granby (CD 3)",996,518,3,"1,517"
"Norfolk City",-,"102 - Ocean View School (CD 2)",350,308,0,658
"Norfolk City",-,"103 - Northside (CD 2)",504,452,0,956
"Norfolk City",-,"104 - Titustown (CD 2)",440,55,0,495
"Norfolk City",-,"104 - Titustown (CD 3)",58,5,0,63
"Norfolk City",-,"106 - Second Presbyterian (CD 2)",807,553,1,"1,361"
"Norfolk City",-,"201 - Larchmont School (CD 3)",933,511,3,"1,447"
"Norfolk City",-,"203 - Ghent Square (CD 3)",453,221,0,674
"Norfolk City",-,"207 - Lambert's Point (CD 3)",899,81,2,982
"Norfolk City",-,"208 - Larchmont Library (CD 3)",576,500,0,"1,076"
"Norfolk City",-,"210 - Maury (CD 3)",920,323,2,"1,245"
"Norfolk City",-,"211 - Chrysler Museum (CD 3)","1,075",558,3,"1,636"
"Norfolk City",-,"212 - Park Place (CD 3)",703,26,0,729
"Norfolk City",-,"213 - Taylor Elementary School (CD 3)","1,182",389,2,"1,573"
"Norfolk City",-,"214 - Stuart (CD 3)","1,112",329,2,"1,443"
"Norfolk City",-,"215 - Suburban Park (CD 2)",626,437,0,"1,063"
"Norfolk City",-,"217 - Wesley (CD 2)",553,252,2,807
"Norfolk City",-,"218 - Willard (CD 3)","1,070",794,0,"1,864"
"Norfolk City",-,"301 - Ballentine (CD 3)",898,102,1,"1,001"
"Norfolk City",-,"302 - Tanners Creek (CD 3)",494,102,0,596
"Norfolk City",-,"303 - Broad Creek (CD 3)","1,249",45,4,"1,298"
"Norfolk City",-,"304 - Coleman Place School (CD 3)",467,107,1,575
"Norfolk City",-,"305 - Lafayette-winona (CD 3)",792,146,0,938
"Norfolk City",-,"306 - Lindenwood (CD 3)",623,66,3,692
"Norfolk City",-,"309 - Norview (CD 3)","1,354",306,2,"1,662"
"Norfolk City",-,"310 - Rosemont (CD 3)","1,395",62,1,"1,458"
"Norfolk City",-,"311 - Sherwood (CD 3)","1,144",471,4,"1,619"
"Norfolk City",-,"313 - Union Chapel (CD 3)",477,18,0,495
"Norfolk City",-,"402 - Berkley (CD 3)",845,15,1,861
"Norfolk City",-,"403 - Brambleton (CD 3)",350,9,0,359
"Norfolk City",-,"404 - Campostella (CD 3)",766,26,0,792
"Norfolk City",-,"405 - Chesterfield (CD 3)",951,31,0,982
"Norfolk City",-,"406 - Barron Black (CD 2)",456,319,1,776
"Norfolk City",-,"408 - Easton (CD 3)",624,441,1,"1,066"
"Norfolk City",-,"409 - Fairlawn (CD 3)",497,320,1,818
"Norfolk City",-,"411 - Ruffner Academy (CD 3)",206,6,1,213
"Norfolk City",-,"412 - Ingleside (CD 3)",895,126,1,"1,022"
"Norfolk City",-,"413 - Poplar Halls (CD 3)","1,258",220,0,"1,478"
"Norfolk City",-,"414 - Young Park (CD 3)",819,30,10,859
"Norfolk City",-,"415 - Lake Taylor High School (CD 3)",572,266,0,838
"Norfolk City",-,"501 - Bayview (CD 2)",685,600,2,"1,287"
"Norfolk City",-,"503 - East Ocean View (CD 2)",788,670,1,"1,459"
"Norfolk City",-,"504 - Larrymore (CD 2)",663,414,0,"1,077"
"Norfolk City",-,"505 - Little Creek (CD 2)",352,373,0,725
"Norfolk City",-,"506 - Ocean View Center (CD 2)",848,443,2,"1,293"
"Norfolk City",-,"507 - Pretlow (CD 2)",606,495,5,"1,106"
"Norfolk City",-,"509 - Tarrallton (CD 2)",486,648,0,"1,134"
"Norfolk City",-,"510 - Third Presbyterian (CD 2)",577,696,1,"1,274"
"Norfolk City",-,"511 - Crossroads (CD 2)",552,567,3,"1,122"
"Norfolk City",-,"512 - Azalea Gardens (CD 2)",356,369,1,726
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 2)",386,299,1,686
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 3)","1,126",327,1,"1,454"
"Norfolk City",-,"Provisional (CD 2)",7,6,0,13
"Norfolk City",-,"Provisional (CD 3)",25,6,0,31
"Northampton County",-,"101 - Precinct 1-1",467,532,1,"1,000"
"Northampton County",-,"201 - Precinct 2-1",488,247,1,736
"Northampton County",-,"301 - Precinct 3-1",438,199,0,637
"Northampton County",-,"401 - Precinct 4-1",356,455,0,811
"Northampton County",-,"501 - Precinct 5-1",313,438,1,752
"Northampton County",-,"Ab - Central Absentee Precinct",186,195,0,381
"Northampton County",-,Provisional,2,1,0,3
"Northumberland County",-,"101 - 1a",268,510,0,778
"Northumberland County",-,"201 - 2a",298,659,1,958
"Northumberland County",-,"301 - 3a",311,179,0,490
"Northumberland County",-,"302 - 3b",175,62,0,237
"Northumberland County",-,"401 - 4a",376,892,5,"1,273"
"Northumberland County",-,"501 - 5a",331,829,0,"1,160"
"Northumberland County",-,"Ab - Central Absentee Precinct",171,230,0,401
"Northumberland County",-,Provisional,2,2,0,4
"Norton City",-,"1 - East Ward",310,535,1,846
"Norton City",-,Provisional,0,1,0,1
"Nottoway County",-,"101 - Precinct 1-1",161,304,0,465
"Nottoway County",-,"102 - Precinct 1-2",126,236,2,364
"Nottoway County",-,"201 - Precinct 2-1",179,344,0,523
"Nottoway County",-,"202 - Precinct 2-2",71,223,0,294
"Nottoway County",-,"301 - Precinct 3-1",264,160,0,424
"Nottoway County",-,"302 - Precinct 3-2",114,195,0,309
"Nottoway County",-,"401 - Precinct 4-1",313,96,0,409
"Nottoway County",-,"402 - Precinct 4-2",111,276,0,387
"Nottoway County",-,"501 - Precinct 5-1",327,488,2,817
"Nottoway County",-,"Ab - Central Absentee Precinct",90,145,1,236
"Nottoway County",-,Provisional,0,0,0,0
"Orange County",-,"101 - One West",427,741,4,"1,172"
"Orange County",-,"102 - One East",442,594,0,"1,036"
"Orange County",-,"201 - Two West",297,660,2,959
"Orange County",-,"202 - Two East",214,612,1,827
"Orange County",-,"301 - Three West",546,655,0,"1,201"
"Orange County",-,"302 - Three East",130,265,3,398
"Orange County",-,"401 - Four West",237,762,0,999
"Orange County",-,"402 - Four East",371,537,2,910
"Orange County",-,"501 - Five South",522,729,0,"1,251"
"Orange County",-,"502 - Five North",558,925,2,"1,485"
"Orange County",-,"Ab - Central Absentee Precinct",277,333,0,610
"Orange County",-,Provisional,1,4,0,5
"Page County",-,"101 - West Luray",405,836,0,"1,241"
"Page County",-,"201 - East Luray",405,967,0,"1,372"
"Page County",-,"301 - Marksville",310,"1,057",5,"1,372"
"Page County",-,"401 - Newport",218,812,3,"1,033"
"Page County",-,"501 - Shenandoah",231,970,4,"1,205"
"Page County",-,"Ab - Central Absentee Precinct",151,248,1,400
"Page County",-,Provisional,3,0,0,3
"Patrick County",-,"101 - Ararat",84,239,0,323
"Patrick County",-,"102 - Claudville",51,267,0,318
"Patrick County",-,"103 - Willis Gap",66,227,0,293
"Patrick County",-,"201 - Dry Pond",41,172,0,213
"Patrick County",-,"202 - Patrick Springs",134,481,0,615
"Patrick County",-,"203 - Russell Creek",99,312,0,411
"Patrick County",-,"301 - Critz/stella",150,425,0,575
"Patrick County",-,"302 - Liberty",52,345,0,397
"Patrick County",-,"401 - Meadows Of Dan",131,303,1,435
"Patrick County",-,"402 - Stuart Fairgrounds",153,432,1,586
"Patrick County",-,"501 - Stuart Community",49,192,1,242
"Patrick County",-,"502 - Elamsville",81,293,0,374
"Patrick County",-,"503 - Woolwine",113,402,0,515
"Patrick County",-,"Ab - Central Absentee Precinct",82,200,1,283
"Patrick County",-,Provisional,0,0,0,0
"Petersburg City",-,"101 - First Ward First Precinct",599,75,0,674
"Petersburg City",-,"201 - Second Ward First Precinct","1,226",115,1,"1,342"
"Petersburg City",-,"301 - Third Ward First Precinct","1,193",302,1,"1,496"
"Petersburg City",-,"401 - Fourth Ward First Precinct",798,155,0,953
"Petersburg City",-,"501 - Fifth Ward First Precinct",720,72,1,793
"Petersburg City",-,"601 - Sixth Ward First Precinct",737,23,0,760
"Petersburg City",-,"701 - Seventh Ward First Precinct","1,034",90,3,"1,127"
"Petersburg City",-,"Ab - Central Absentee Precinct",817,151,0,968
"Petersburg City",-,Provisional,6,0,0,6
"Pittsylvania County",-,"103 - Twin Springs",207,"1,270",1,"1,478"
"Pittsylvania County",-,"105 - Chatham",161,436,0,597
"Pittsylvania County",-,"106 - Tunstall",141,476,1,618
"Pittsylvania County",-,"108 - West Blairs",111,241,0,352
"Pittsylvania County",-,"201 - Callands",126,473,0,599
"Pittsylvania County",-,"202- Bearskin",45,106,0,151
"Pittsylvania County",-,"204 - Sandy Level",95,304,0,399
"Pittsylvania County",-,"206 - Climax",78,377,1,456
"Pittsylvania County",-,"207 - Gretna",226,865,2,"1,093"
"Pittsylvania County",-,"301 - Central",299,204,0,503
"Pittsylvania County",-,"305 - Riceville",262,220,0,482
"Pittsylvania County",-,"307 - East Blairs",448,129,0,577
"Pittsylvania County",-,"308 - Mt Airy",152,119,0,271
"Pittsylvania County",-,"309 - East Gretna",127,179,1,307
"Pittsylvania County",-,"402 - Keeling",95,505,0,600
"Pittsylvania County",-,"404 - Kentuck",241,843,1,"1,085"
"Pittsylvania County",-,"405 - Ringgold",318,824,0,"1,142"
"Pittsylvania County",-,"501 - Hurt",241,632,0,873
"Pittsylvania County",-,"502 - Motley Sycamore",258,699,0,957
"Pittsylvania County",-,"503 - Renan",130,366,0,496
"Pittsylvania County",-,"603 - Stony Mill",155,507,0,662
"Pittsylvania County",-,"604 - Swansonville",184,354,0,538
"Pittsylvania County",-,"605 - Whitmell",170,422,1,593
"Pittsylvania County",-,"606 - Brosville",256,299,0,555
"Pittsylvania County",-,"607 - Dry Fork",63,225,0,288
"Pittsylvania County",-,"702 - Bachelors Hall",122,743,0,865
"Pittsylvania County",-,"703 - Ferry Road",52,111,0,163
"Pittsylvania County",-,"704 - Mt Hermon",345,937,1,"1,283"
"Pittsylvania County",-,"705 - Mt Cross",98,469,0,567
"Pittsylvania County",-,"Ab - Central Absentee Precinct",330,578,0,908
"Pittsylvania County",-,Provisional,0,1,0,1
"Poquoson City",-,"1 - Central",325,"1,055",3,"1,383"
"Poquoson City",-,"2 - Eastern",345,"1,136",2,"1,483"
"Poquoson City",-,"3 - Western",408,"1,220",1,"1,629"
"Poquoson City",-,"Ab - Central Absentee Precinct",92,214,0,306
"Poquoson City",-,Provisional,0,3,0,3
"Portsmouth City",-,"1 - Emanuel A. M. E. Church",679,329,2,"1,010"
"Portsmouth City",-,"5 - Hampton Roads Community Health Center",540,19,0,559
"Portsmouth City",-,"7- Park View Elementary School",494,137,1,632
"Portsmouth City",-,"9 - Third Baptist Church",760,129,0,889
"Portsmouth City",-,"10 - Port Norfolk Recreation Center",325,218,1,544
"Portsmouth City",-,"11 - Mt. Hermon Village",643,23,0,666
"Portsmouth City",-,"13 - St. Mark Missionary Baptist Church",408,19,2,429
"Portsmouth City",-,"14 - Brighton Elementary School",741,26,0,767
"Portsmouth City",-,"16 - Cradock Middle School",497,184,0,681
"Portsmouth City",-,"17 - Victory Life Fellowship",548,283,0,831
"Portsmouth City",-,"19 - Fairview Heights Baptist Church",274,202,1,477
"Portsmouth City",-,"20 - Noble Street Baptist Church",484,187,1,672
"Portsmouth City",-,"21 - John F. Kennedy Community Center",521,15,0,536
"Portsmouth City",-,"22 - Forward Church",390,313,2,705
"Portsmouth City",-,"23 - Westhaven Baptist Church",271,451,3,725
"Portsmouth City",-,"24 - Willett Hall",421,245,0,666
"Portsmouth City",-,"25 - John Tyler Elementary School",533,397,0,930
"Portsmouth City",-,"26 - William E. Waters Middle School",967,19,0,986
"Portsmouth City",-,"27 - Cavalier Manor Recreation Center",896,28,1,925
"Portsmouth City",-,"28 - Lakeview Elementary School","1,364",40,1,"1,405"
"Portsmouth City",-,"29 - Saint Andrew's United Methodist Church",181,429,0,610
"Portsmouth City",-,"30 - The Rescue Church",222,438,1,661
"Portsmouth City",-,"31 - West Park Church Of Christ",687,437,1,"1,125"
"Portsmouth City",-,"32 - Hodges Manor Elementary School",303,461,2,766
"Portsmouth City",-,"33- Pinecrest Baptist Church",186,455,1,642
"Portsmouth City",-,"34- Churchland Branch Library",397,552,1,950
"Portsmouth City",-,"35 - Churchland Elementary School",462,607,0,"1,069"
"Portsmouth City",-,"36 - Scottish Rite Temple","1,065",915,2,"1,982"
"Portsmouth City",-,"37 - Churchland Middle School",954,446,0,"1,400"
"Portsmouth City",-,"38 - Grove Baptist Church","1,185",157,2,"1,344"
"Portsmouth City",-,"39 - Churchland Primary And Intermediate School","1,316",442,3,"1,761"
"Portsmouth City",-,"Ab - Central Absentee Precinct",829,314,0,"1,143"
"Portsmouth City",-,Provisional,16,6,0,22
"Powhatan County",-,"101 - Subletts",306,986,2,"1,294"
"Powhatan County",-,"102 - Manakin",278,718,4,"1,000"
"Powhatan County",-,"103 - Flat Rock",146,537,0,683
"Powhatan County",-,"201 - Powhatan Station",184,771,1,956
"Powhatan County",-,"202 - Graceland",273,913,1,"1,187"
"Powhatan County",-,"301 - Bethesda",260,693,3,956
"Powhatan County",-,"302 - Lee's Landing",220,646,0,866
"Powhatan County",-,"401 - Powhatan Courthouse",336,"1,207",2,"1,545"
"Powhatan County",-,"402 - Mt Zion",141,428,0,569
"Powhatan County",-,"501 - Smith Cross Roads",347,529,1,877
"Powhatan County",-,"502 - Pineville",212,315,0,527
"Powhatan County",-,"503 - Tobaccoville",91,298,1,390
"Powhatan County",-,"Ab - Central Absentee Precinct",195,434,1,630
"Powhatan County",-,Provisional,0,0,0,0
"Prince Edward County",-,"101 - Farmville",339,322,2,663
"Prince Edward County",-,"201 - Lockett",397,450,1,848
"Prince Edward County",-,"301 - Leigh",244,247,0,491
"Prince Edward County",-,"302 - Mt Pleasant",162,111,0,273
"Prince Edward County",-,"401 - Hampden",269,297,0,566
"Prince Edward County",-,"501 - Darlington Hts",147,255,0,402
"Prince Edward County",-,"502 - Buffalo Hts",88,159,0,247
"Prince Edward County",-,"601 - Prospect",425,364,0,789
"Prince Edward County",-,"701 - West End",365,308,2,675
"Prince Edward County",-,"801 - Center",224,87,0,311
"Prince Edward County",-,"Ab - Central Absentee Precinct",149,188,4,341
"Prince Edward County",-,Provisional,0,1,0,1
"Prince George County",-,"101 - Richard Bland (CD 4)",225,467,0,692
"Prince George County",-,"102 - Templeton (CD 4)",408,"1,263",1,"1,672"
"Prince George County",-,"103 - Union Branch (CD 4)",457,610,2,"1,069"
"Prince George County",-,"104 - Rives (CD 4)",394,292,1,687
"Prince George County",-,"105 - Harrison (CD 4)",80,309,0,389
"Prince George County",-,"201 - Bland (CD 4)",528,979,0,"1,507"
"Prince George County",-,"202 - Black Water (CD 4)",330,708,0,"1,038"
"Prince George County",-,"203 - Brandon (CD 4)",148,301,0,449
"Prince George County",-,"204 - Courts Bldg (CD 4)",685,643,0,"1,328"
"Prince George County",-,"205 - Jefferson Park (CD 4)",513,233,0,746
"Prince George County",-,"Ab - Central Absentee Precinct (CD 4)",290,373,2,665
"Prince George County",-,"Provisional (CD 4)",0,0,0,0
"Prince William County",-,"101 - Brentsville (CD 1)",307,790,5,"1,102"
"Prince William County",-,"102 - Cedar Point (CD 1)",307,884,1,"1,192"
"Prince William County",-,"103 - Glenkirk (CD 1)",624,672,2,"1,298"
"Prince William County",-,"104 - Nokesville (CD 1)",507,776,0,"1,283"
"Prince William County",-,"105 - Limestone (CD 1)",624,776,4,"1,404"
"Prince William County",-,"106 - Westgate (CD 1)",567,219,0,786
"Prince William County",-,"107 - Marsteller (CD 1)",942,838,3,"1,783"
"Prince William County",-,"108 - Victory (CD 1)",942,219,1,"1,162"
"Prince William County",-,"109 - Piney Branch (CD 1)",567,219,2,788
"Prince William County",-,"110 - Buckland Mills (CD 1)",173,203,1,377
"Prince William County",-,"110 - Buckland Mills (CD 10)",409,328,2,739
"Prince William County",-,"111 - Bristow Run (CD 1)","1,073",755,4,"1,832"
"Prince William County",-,"112 - Burke-nickens (CD 1)",21,34,0,55
"Prince William County",-,"112 - Burke-nickens (CD 10)",759,654,2,"1,415"
"Prince William County",-,"201 - Saunders (CD 11)",794,301,0,"1,095"
"Prince William County",-,"202 - Marshall (CD 1)",687,875,0,"1,562"
"Prince William County",-,"203 - Bennett (CD 1)",746,747,3,"1,496"
"Prince William County",-,"204 - Ellis (CD 1)",593,430,1,"1,024"
"Prince William County",-,"205 - Buckhall (CD 10)",668,710,1,"1,379"
"Prince William County",-,"206 - Coles (CD 1)",521,629,3,"1,153"
"Prince William County",-,"207 - Spriggs (CD 1)","1,095",670,1,"1,766"
"Prince William County",-,"208 - Hylton (CD 1)",440,624,2,"1,066"
"Prince William County",-,"209 - Independent Hill (CD 1)",347,653,0,"1,000"
"Prince William County",-,"210 - Penn (CD 1)",561,706,0,"1,267"
"Prince William County",-,"210 - Penn (CD 11)",78,29,1,108
"Prince William County",-,"211 - Signal Hill (CD 10)",557,568,4,"1,129"
"Prince William County",-,"212 - Yorkshire (CD 10)",919,534,5,"1,458"
"Prince William County",-,"213 - Saratoga (CD 1)",565,254,2,821
"Prince William County",-,"214 - Lucasville (CD 1)",318,552,2,872
"Prince William County",-,"215 - Rosa Parks (CD 11)",757,326,2,"1,085"
"Prince William County",-,"301 - Dumfries (CD 11)",604,212,0,816
"Prince William County",-,"302 - Potomac (CD 11)","1,294",235,1,"1,530"
"Prince William County",-,"303 - Graham Park (CD 11)",474,172,0,646
"Prince William County",-,"304 - Quantico (CD 1)",68,62,1,131
"Prince William County",-,"305 - Pattie (CD 1)",738,561,6,"1,305"
"Prince William County",-,"306 - Washington-reid (CD 1)",824,653,1,"1,478"
"Prince William County",-,"307 - Henderson (CD 1)",667,560,5,"1,232"
"Prince William County",-,"308 - Montclair (CD 1)",453,396,1,850
"Prince William County",-,"309 - Ashland (CD 1)",548,466,0,"1,014"
"Prince William County",-,"310 - Forest Park (CD 1)",764,325,1,"1,090"
"Prince William County",-,"311 - Swans Creek (CD 11)","1,258",381,2,"1,641"
"Prince William County",-,"312 - Triangle (CD 1)",177,56,0,233
"Prince William County",-,"312 - Triangle (CD 11)",726,311,0,"1,037"
"Prince William County",-,"313 - Cardinal (CD 1)",609,286,1,896
"Prince William County",-,"314 - Cabin Branch (CD 1)",646,365,1,"1,012"
"Prince William County",-,"401 - Evergreen (CD 10)",559,835,2,"1,396"
"Prince William County",-,"402 - Battlefield (CD 10)",566,859,1,"1,426"
"Prince William County",-,"403 - Bull Run (CD 10)",561,457,2,"1,020"
"Prince William County",-,"404 - Ben Lomond (CD 1)",727,278,0,"1,005"
"Prince William County",-,"405 - Stonewall (CD 1)",896,433,1,"1,330"
"Prince William County",-,"406 - Alvey (CD 10)",366,440,3,809
"Prince William County",-,"407 - Heritage Hunt (CD 10)",865,"1,142",3,"2,010"
"Prince William County",-,"408 - Sudley (CD 1)",437,394,2,833
"Prince William County",-,"409 - Tyler (CD 10)",758,532,2,"1,292"
"Prince William County",-,"410 - Mountain View (CD 10)",701,808,2,"1,511"
"Prince William County",-,"411 - Mullen (CD 1)",740,213,0,953
"Prince William County",-,"412 - Catharpin (CD 10)",340,564,0,904
"Prince William County",-,"413 - Reagan (CD 10)",724,861,3,"1,588"
"Prince William County",-,"501 - Lake Ridge (CD 1)",780,460,3,"1,243"
"Prince William County",-,"502 - Occoquan (CD 11)",540,280,0,820
"Prince William County",-,"503 - Old Bridge (CD 11)",715,262,1,978
"Prince William County",-,"504 - Rockledge (CD 11)",612,415,3,"1,030"
"Prince William County",-,"505 - Mohican (CD 1)",819,537,1,"1,357"
"Prince William County",-,"506 - Bethel (CD 11)","1,015",569,5,"1,589"
"Prince William County",-,"507 - Chinn (CD 11)",696,409,0,"1,105"
"Prince William County",-,"508 - Springwoods (CD 1)",598,258,1,857
"Prince William County",-,"509 - Mc Coart (CD 1)",738,807,1,"1,546"
"Prince William County",-,"510 - Yates Ford (CD 10)",412,543,1,956
"Prince William County",-,"511 - Westridge (CD 1)",827,512,1,"1,340"
"Prince William County",-,"512 - York (CD 11)",969,210,1,"1,180"
"Prince William County",-,"513 - Lynnwood (CD 11)",718,601,3,"1,322"
"Prince William County",-,"514 - Antietam (CD 11)",967,529,1,"1,497"
"Prince William County",-,"601 - Dale (CD 11)",710,158,0,868
"Prince William County",-,"602 - Beville (CD 11)","1,259",430,1,"1,690"
"Prince William County",-,"603 - Hampton (CD 11)",628,146,2,776
"Prince William County",-,"604 - Gideon (CD 11)",657,226,2,885
"Prince William County",-,"605 - Minnieville (CD 11)",727,333,3,"1,063"
"Prince William County",-,"606 - Bel Air (CD 11)",688,317,3,"1,008"
"Prince William County",-,"607 - Kerrydale (CD 11)",891,306,4,"1,201"
"Prince William County",-,"608 - Enterprise (CD 11)",817,275,1,"1,093"
"Prince William County",-,"609 - King (CD 1)",6,0,0,6
"Prince William County",-,"609 - King (CD 11)","1,064",402,1,"1,467"
"Prince William County",-,"610 - Fitzgerald (CD 11)",885,305,1,"1,191"
"Prince William County",-,"611 - Neabsco (CD 11)",644,197,0,841
"Prince William County",-,"701 - Belmont (CD 11)",771,421,4,"1,196"
"Prince William County",-,"702 - Library (CD 11)",845,252,2,"1,099"
"Prince William County",-,"703 - Lynn (CD 11)",458,111,1,570
"Prince William County",-,"704 - Porter (CD 11)",864,151,1,"1,016"
"Prince William County",-,"705 - Potomac View (CD 11)",439,262,1,702
"Prince William County",-,"706 - Rippon (CD 11)",884,378,0,"1,262"
"Prince William County",-,"707 - Kilby (CD 11)",594,203,2,799
"Prince William County",-,"708 - River Oaks (CD 11)","1,030",192,0,"1,222"
"Prince William County",-,"709 - Freedom (CD 11)","1,036",187,3,"1,226"
"Prince William County",-,"710 - Powells Creek (CD 11)",838,134,1,973
"Prince William County",-,"711 - Grayson (CD 11)",853,253,1,"1,107"
"Prince William County",-,"712 - Leesylvania (CD 11)",879,416,0,"1,295"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 1)","3,007","2,502",7,"5,516"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 10)","1,645","1,633",1,"3,279"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 11)","3,320","1,478",9,"4,807"
"Prince William County",-,"Provisional (CD 1)",20,25,0,45
"Prince William County",-,"Provisional (CD 10)",8,8,0,16
"Prince William County",-,"Provisional (CD 11)",23,18,0,41
"Pulaski County",-,"101 - Belspring",136,328,0,464
"Pulaski County",-,"102 - New River",537,809,1,"1,347"
"Pulaski County",-,"103 - West Cloyd",181,573,0,754
"Pulaski County",-,"201 - Draper",203,653,0,856
"Pulaski County",-,"202 - South Pulaski",57,111,1,169
"Pulaski County",-,"203 - Newbern",386,899,1,"1,286"
"Pulaski County",-,"301 - Dublin",283,952,0,"1,235"
"Pulaski County",-,"302 - Hiwassee",48,206,0,254
"Pulaski County",-,"304 - Snowville",165,525,0,690
"Pulaski County",-,"401 - Massie",451,"1,191",5,"1,647"
"Pulaski County",-,"402 - Walker",111,475,1,587
"Pulaski County",-,"501 - Robinson",500,"1,215",6,"1,721"
"Pulaski County",-,"Ab - Central Absentee Precinct",196,398,1,595
"Pulaski County",-,Provisional,0,7,1,8
"Radford City",-,"1 - East Precinct",831,486,2,"1,319"
"Radford City",-,"2 - Central Precinct",577,594,2,"1,173"
"Radford City",-,"3 - West Precinct",520,666,1,"1,187"
"Radford City",-,"Ab - Central Absentee Precinct",138,86,0,224
"Radford City",-,Provisional,1,0,0,1
"Rappahannock County",-,"101 - Washington",297,348,1,646
"Rappahannock County",-,"201 - Amissville",197,396,0,593
"Rappahannock County",-,"301 - Sperryville",310,297,0,607
"Rappahannock County",-,"401 - Scrabble",233,309,1,543
"Rappahannock County",-,"501 - Chester Gap",69,178,1,248
"Rappahannock County",-,"502 - Flint Hill",173,178,0,351
"Rappahannock County",-,"Ab - Central Absentee Precinct",147,119,1,267
"Rappahannock County",-,Provisional,3,2,0,5
"Richmond County",-,"101 - Precinct 1-1",286,172,0,458
"Richmond County",-,"201 - Precinct 2-1",126,312,0,438
"Richmond County",-,"301 - Precinct 3-1",142,285,1,428
"Richmond County",-,"401 - Precinct 4-1",133,329,0,462
"Richmond County",-,"501 - Precinct 5-1",113,353,0,466
"Richmond County",-,"Ab - Central Absentee Precinct",37,71,0,108
"Richmond County",-,Provisional,0,0,0,0
